y,x_3.583,x_3.659,x_3.735,x_3.811,x_3.888,x_3.964,x_4.040,x_4.116,x_4.192,x_4.268,x_4.345,x_4.421,x_4.497,x_4.573,x_4.649,x_4.725,x_4.802,x_4.878,x_4.954,x_5.030,x_5.106,x_5.183,x_5.259,x_5.335,x_5.411,x_5.487,x_5.563,x_5.640,x_5.716,x_5.792,x_5.868,x_5.944,x_6.020,x_6.097,x_6.173,x_6.249,x_6.325,x_6.401,x_6.477,x_6.554,x_6.630,x_6.706,x_6.782,x_6.858,x_6.935,x_7.011,x_7.087,x_7.163,x_7.239,x_7.315,x_7.392,x_7.468,x_7.544,x_7.620,x_7.696,x_7.772,x_7.849,x_7.925,x_8.001,x_8.077,x_8.153,x_8.229,x_8.306,x_8.382,x_8.458,x_8.534,x_8.610,x_8.687,x_8.763,x_8.839,x_8.915,x_8.991,x_9.067,x_9.144,x_9.220,x_9.296,x_9.372,x_9.448,x_9.524,x_9.601,x_9.677,x_9.753,x_9.829,x_9.905,x_9.982,x_10.058,x_10.134,x_10.210,x_10.286,x_10.362,x_10.439,x_10.515,x_10.591,x_10.667,x_10.743,x_10.819,x_10.896,x_10.972,x_11.048,x_11.124
3.357210784848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04551700365426919,0.05156331249251442,0.0576096213307595,0.08135036641036855,0.10696256079490968,0.11102087582665605,0.10235277745095504,0.09368467907525405,0.08439258965136225,0.07211010863717626,0.07675917906525603,0.10158705867268564,0.10719051665731197,0.09967721465497335,0.09052167821355585,0.08136614177213831,0.1028948938832174,0.1319262887263083,0.15138595933413534,0.1708456299419619,0.19030530054978895,0.19909323352169295,0.19255915270320034,0.1860250718847079,0.1794909910662153,0.1729569102477228,0.16652442896163144,0.16043392735880516,0.15434342575597884,0.13205212196357724,0.11240981310969687,0.09276750425581654,0.0731251954019364,0.053482886548055816,0.05874308975590438,0.08212908889598453,0.10551508803606413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3926375333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046365751114829434,0.05241205995307452,0.058458368791319756,0.07998371760313695,0.10559591198767809,0.12133651253804738,0.11266841416234637,0.10400031578664534,0.09433006609789496,0.0837198950516996,0.06461471415663879,0.0846930969393141,0.10936064315398449,0.10455375309577705,0.09539821665435955,0.08624268021294204,0.07708714377152451,0.10779017017768676,0.1411185152186088,0.16057818582643585,0.1800378564342624,0.19949752704208948,0.20969980814429418,0.2031657273258016,0.19663164650730913,0.1900975656888165,0.18356348487032406,0.17702940405183143,0.1706741707824393,0.164583669179613,0.14310331011003985,0.12346100125615948,0.10381869240227914,0.08417638354839901,0.064365717073966,0.04665047307879718,0.0666427724138029,0.0900287715538825,0.11341477069396268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.428064281818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04376652853563095,0.04721449857538954,0.05326080741363477,0.05930711625187986,0.07861706879590562,0.10422926318044645,0.12984145756498758,0.1229840508737377,0.1143159524980367,0.10426754254442767,0.0936573714982323,0.0787234065118895,0.06795946859870175,0.09262701481337214,0.1058476834350047,0.10027475509516326,0.09111921865374574,0.08196368221232822,0.07382109632572306,0.11268544647215599,0.1503107417109093,0.1697704123187363,0.18923008292656285,0.2086897535343899,0.2203063827668954,0.21377230194840285,0.20723822112991042,0.20070414031141776,0.19417005949292535,0.18763597867443274,0.18110189785594022,0.17456489658926974,0.15415449825650246,0.13432949728931756,0.11203256373267875,0.08973563017604022,0.06743869661940116,0.046594390070939566,0.05586591440585953,0.07454245507170086,0.09792845421178102,0.12131445335186064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.46349103030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04268999469364512,0.0480632460359497,0.05410955487419479,0.06015586371244002,0.07725041998867342,0.10286261437321484,0.1284748087577557,0.133299687585129,0.124631589209428,0.11420501899096037,0.10359484794476503,0.0928320988671403,0.07122801203135212,0.07589338647275969,0.09919633749025365,0.10014938110405142,0.09599575709454951,0.08684022065313199,0.07768468421171447,0.0787163726201924,0.11758072276662532,0.1564450729130577,0.1789626388110367,0.19842230941886324,0.21788198002669026,0.23091295738949655,0.22437887657100397,0.2178447957525115,0.21131071493401887,0.20477663411552646,0.19824255329703389,0.19170847247854134,0.1908140965555662,0.1596994103913915,0.13740247683475268,0.11510554327811387,0.09280860972147532,0.07051167616483626,0.05032694195650339,0.06086844938695129,0.06551695373911173,0.08244213772959957,0.10582813686967919,0.12921413600975934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4989177787878787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04286568465826472,0.048911993496509876,0.05495830233475504,0.06100461117300012,0.07588377118144211,0.10149596556598295,0.12710815995052438,0.14361532429652032,0.13475266648368842,0.12414249543749308,0.1135323243912977,0.10292215334510237,0.08533670438660285,0.06373261755081464,0.08382730434681775,0.09711365953582633,0.09445107877309804,0.09171675909393569,0.08256122265251818,0.07340568621110066,0.08361164891466176,0.12247599906109469,0.16134034920752707,0.18815486530333717,0.20761453591116372,0.2270742065189908,0.2415195320120978,0.23498545119360523,0.22845137037511276,0.22191728955662016,0.21538320873812766,0.20884912791963503,0.20231504710114268,0.22989177157114002,0.16277238993682663,0.14047545638018782,0.11817852282354901,0.09588158926691047,0.0735846557102714,0.05405949384206725,0.07200262896494314,0.06747750995703661,0.07516799307236414,0.09034182038749755,0.11372781952757768,0.13711381866765732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.534344527272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04371443211882489,0.049760740957070046,0.05580704979531521,0.06185335863356037,0.07407469368918074,0.10012931675875161,0.12574151114329246,0.1513537055278339,0.14469014293022114,0.1340799718840258,0.12346980083783043,0.11285962979163507,0.09944539674185354,0.07784130990606535,0.06709367600620539,0.0883168614153593,0.09141535720487298,0.08875277644214467,0.08609019567941638,0.07828222465190438,0.06912668821048687,0.088506925209131,0.12737127535556392,0.1662356255019963,0.1973470917956377,0.21680676240346425,0.23626643301129133,0.25212610663469903,0.24559202581620643,0.23905794499771396,0.23252386417922136,0.2259897833607289,0.2194557025422363,0.21292162172374385,0.2689694465867138,0.16584536948226175,0.14354843592562297,0.12125150236898417,0.09895456881234563,0.07665763525570655,0.05779204572763111,0.08313680854293498,0.07508642569510571,0.07712854929028906,0.08481903240561642,0.09824150304539603,0.12162750218547566,0.14501350132555582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5697712757575757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044563179579385076,0.05060948841763023,0.05665579725587539,0.07072390204908595,0.06923645623649094,0.09762121011504568,0.12485165268703005,0.15001087929994678,0.1546276193767537,0.1440174483305585,0.13340727728436313,0.12279710623816778,0.11218693519197241,0.09195000226131607,0.07034591542552787,0.07502759388026344,0.0883796356366479,0.0857170548739196,0.0830544741111913,0.080391893348463,0.07400322665129057,0.06484769020987306,0.09340220150360036,0.13226655165003326,0.17113090179646567,0.20653931828793817,0.22599898889576472,0.24545865950359178,0.26273268125730026,0.2561986004388076,0.24966451962031522,0.2431304388018226,0.23659635798333017,0.23006227716483757,0.22352819634634505,0.3049249006021505,0.1870677103446894,0.14662141547105814,0.1243244819144193,0.10202754835778076,0.07985946415885908,0.06152459761319498,0.07519735821114865,0.08622060527309755,0.07908910550821392,0.08677958862354129,0.09447007173886884,0.10614118570329403,0.12952718484337417,0.1529131839834538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.605198024242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045411927039945246,0.0514582358781904,0.057504544716435554,0.08500890036900413,0.07481598831116192,0.09243137783183522,0.12116772654091061,0.14973222232495403,0.1737074356322709,0.15828666428715202,0.14334475373089584,0.13273458268470048,0.12212441163850513,0.10605869461656678,0.08445460778077857,0.06285052094499038,0.07743738534046495,0.08268133330569452,0.08001875254296624,0.07735617178023793,0.07469359101750964,0.06972422865067676,0.06056869220925924,0.09829747779806972,0.13716182794450263,0.17602617809093501,0.21489052823736843,0.23519121538806526,0.2546508859958923,0.2733392558799015,0.2668051750614089,0.2602710942429165,0.25373701342442384,0.2472029326059314,0.24066885178743877,0.2557981868609762,0.3408148197757435,0.22614538536026318,0.14969439501649326,0.12739746145985445,0.10510052790321592,0.08359201604442293,0.06525714949875884,0.05469125230831668,0.09735478485108941,0.08930440200325995,0.08874014484146618,0.09643062795679372,0.10412111107212108,0.11404086836119254,0.13742686750127217,0.1608128666413523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6406247727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04435160436972693,0.046260674500505417,0.05230698333875057,0.07305729569054802,0.0905884324436751,0.08039552038583288,0.08724154554862446,0.11597789425770018,0.14471424296677554,0.17345059167585158,0.18238324056187571,0.16696246921675678,0.15154169787163824,0.1361209265265195,0.12016738697181747,0.09856330013602929,0.07695921330024111,0.06622788341370914,0.0775281737914673,0.07698303097474117,0.07432045021201286,0.07165786944928457,0.06899528868655626,0.06544523065006297,0.06432840394610614,0.10319275409253907,0.142057104238972,0.1809214543854044,0.21978580453183777,0.2443834418803657,0.2638431124881928,0.2833027830960193,0.2774117496840101,0.27087766886551773,0.26434358804702507,0.25780950722853263,0.25127542641004,0.2916881060345693,0.3767047389493366,0.265223060375837,0.1527673745619284,0.13047044100528962,0.10817350744865108,0.0873245679299868,0.0689897013843227,0.05065483483865819,0.10848896442908128,0.10043858158125181,0.09238819873342254,0.09839118417471861,0.10608166729004598,0.11377215040537351,0.1219405510190905,0.14532655015917065,0.16871254929925028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.676051521212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04327507052774102,0.04710942196106561,0.055513411201669326,0.0910377250236136,0.09539045736319912,0.10253219192443025,0.09412332936446521,0.08925285232570428,0.11853578750232954,0.1478187226789545,0.17733339952840368,0.18438816073667855,0.16833063211331936,0.15227310348996054,0.13621557486660152,0.11971917691292286,0.10040531665180386,0.07172954985205995,0.06655790926557059,0.07394730940651609,0.07128472864378779,0.0686221478810595,0.06595956711833119,0.0632969863556029,0.060634405592874585,0.06922368024057542,0.10808803038700834,0.14695238053344128,0.18581673067987367,0.224681080826307,0.25357566837266626,0.27303533898049326,0.29249500958831987,0.2880183243066114,0.28148424348811896,0.27495016266962635,0.26841608185113386,0.26188200103264125,0.32757802520816237,0.4125946581229297,0.3043007353914108,0.1833213241338125,0.13354342055072477,0.11124648699408621,0.09105711981555065,0.07272225326988657,0.054387386724222046,0.1196231440070731,0.11157276115924368,0.10352237831141439,0.1003517403926435,0.10804222350797084,0.11573270662329838,0.12342318973862573,0.13111367285395328,0.15322623281706862,0.17661223195714876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7114782696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042198536685755086,0.04795816942162577,0.07539068933201006,0.08177361819339654,0.08581131996490082,0.09370137512004897,0.12304302492368538,0.09020051700214377,0.08392739082811157,0.11321032600473682,0.1427156386234736,0.17300453842168623,0.18378387309179917,0.16772634446843998,0.15166881584508118,0.13561128722172217,0.1189297183418819,0.10084193302803451,0.0818069310463929,0.06664869771657295,0.06824900707556272,0.06558642631283443,0.06292384555010612,0.06026126478737782,0.057598684024649516,0.05493610326192122,0.07411895653504479,0.1129833066814777,0.15184765682791063,0.19071200697434304,0.2295763571207764,0.26276789486496666,0.2822275654727938,0.3016872360806203,0.2986248989292126,0.2920908181107202,0.2855567372922275,0.27902265647373514,0.2784513114669891,0.36346794438175545,0.44848457729652275,0.34337841040698464,0.2223989991493863,0.1366164000961599,0.11431946653952135,0.09478967170111453,0.07645480515545044,0.05811993860978591,0.11452107891730151,0.12270694073723551,0.11465655788940624,0.10660617504157678,0.11000277972589576,0.1176932628412233,0.12538374595655064,0.1330742290718782,0.14076471218720554,0.16112591547496716,0.18451191461504676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
